Code-mehvar,Name-Mehvar,Ostan,origin,destination,orgin_en,destination_en,filename
613302,کنارک - چابهار,61 SistanAndBaluchestan,کنارک,چابهار,KNARK,ChABHAR,Daily 613302 کنارک - چابهار
613303,چابهار - زرآباد,61 SistanAndBaluchestan,چابهار,زرآباد,ChABHAR,ZRABAD,Daily 613303 چابهار - زرآباد
613305,مرز ريمدان - چابهار,61 SistanAndBaluchestan,مرزریمدان,چابهار,MRZRIMDAN,ChABHAR,Daily 613305 مرز ريمدان - چابهار
613306,سه راهي نگور - نگور,61 SistanAndBaluchestan,نگور,نگور,NGVR,NGVR,Daily 613306 سه راهي نگور - نگور
613307,چابهار - گواتر,61 SistanAndBaluchestan,چابهار,گواتر,ChABHAR,GVATR,Daily 613307 چابهار - گواتر
613351,راسک - چابهار (چابهار),61 SistanAndBaluchestan,راسک,چابهار,RASK,ChABHAR,Daily 613351 راسک - چابهار (چابهار)
613352,چابهار - کنارک,61 SistanAndBaluchestan,چابهار,کنارک,ChABHAR,KNARK,Daily 613352 چابهار - کنارک
613353,زرآباد - چابهار,61 SistanAndBaluchestan,زرآباد,چابهار,ZRABAD,ChABHAR,Daily 613353 زرآباد - چابهار
613354,ليردف - زرآباد,61 SistanAndBaluchestan,لیردف,زرآباد,LIRDF,ZRABAD,Daily 613354 ليردف - زرآباد
613356,نگور - سه راهي نگور,61 SistanAndBaluchestan,نگور,نگور,NGVR,NGVR,Daily 613356 نگور - سه راهي نگور
613357,گواتر - چابهار,61 SistanAndBaluchestan,گواتر,چابهار,GVATR,ChABHAR,Daily 613357 گواتر - چابهار
613401,زاهدان - خاش (زاهدان),61 SistanAndBaluchestan,زاهدان,خاش,ZAHDAN,KhASh,Daily 613401 زاهدان - خاش (زاهدان)
613402,خاش - سراوان,61 SistanAndBaluchestan,خاش,سراوان,KhASh,SRAVAN,Daily 613402 خاش - سراوان
613407,اسکل آباد - خاش,61 SistanAndBaluchestan,اسکلآباد,خاش,ASKLABAD,KhASh,Daily 613407 اسکل آباد - خاش
613410,خاش-ميرجاوه(سنگان),61 SistanAndBaluchestan,خاش,میرجاوه,KhASh,MIRJAVH,Daily 613410 خاش-ميرجاوه(سنگان)
613414,خاش - کارواندر,61 SistanAndBaluchestan,خاش,کارواندر,KhASh,KARVANDR,Daily 613414 خاش - کارواندر
613451,خاش - زاهدان (زاهدان),61 SistanAndBaluchestan,خاش,زاهدان,KhASh,ZAHDAN,Daily 613451 خاش - زاهدان (زاهدان)
613452,سراوان - خاش,61 SistanAndBaluchestan,سراوان,خاش,SRAVAN,KhASh,Daily 613452 سراوان - خاش
613457,خاش - اسکل آباد,61 SistanAndBaluchestan,خاش,اسکلآباد,KhASh,ASKLABAD,Daily 613457 خاش - اسکل آباد
613460,ميرجاوه-خاش(سنگان),61 SistanAndBaluchestan,میرجاوه,خاش,MIRJAVH,KhASh,Daily 613460 ميرجاوه-خاش(سنگان)
613464,کارواندر - خاش,61 SistanAndBaluchestan,کارواندر,خاش,KARVANDR,KhASh,Daily 613464 کارواندر - خاش
613502,زابل - نهبندان (زابل),61 SistanAndBaluchestan,زابل,نهبندان,ZABL,NHBNDAN,Daily 613502 زابل - نهبندان (زابل)
613505,سه راهي دشتک - زابل (شهر سوخته),61 SistanAndBaluchestan,دشتک,زابل,DShTK,ZABL,Daily 613505 سه راهي دشتک - زابل (شهر سوخته)
613507,زابل - سه راهي دشتک,61 SistanAndBaluchestan,زابل,دشتک,ZABL,DShTK,Daily 613507 زابل - سه راهي دشتک
613509,زهک-مرز ميلک,61 SistanAndBaluchestan,زهک,مرزمیلک,ZHK,MRZMILK,Daily 613509 زهک-مرز ميلک
613510,زابل-زهک,61 SistanAndBaluchestan,زابل,زهک,ZABL,ZHK,Daily 613510 زابل-زهک
613512,زابل - هيرمند (حيدرآباد),61 SistanAndBaluchestan,زابل,هیرمند,ZABL,HIRMND,Daily 613512 زابل - هيرمند (حيدرآباد)
613516,دوست محمد - زابل,61 SistanAndBaluchestan,دوستمحمد,زابل,DVSTMHMD,ZABL,Daily 613516 دوست محمد - زابل
613552,نهبندان - زابل (زابل),61 SistanAndBaluchestan,نهبندان,زابل,NHBNDAN,ZABL,Daily 613552 نهبندان - زابل (زابل)
613555,زابل - سه راهي دشتک (شهر سوخته),61 SistanAndBaluchestan,زابل,دشتک,ZABL,DShTK,Daily 613555 زابل - سه راهي دشتک (شهر سوخته)
613557,سه راهي دشتک - زابل,61 SistanAndBaluchestan,دشتک,زابل,DShTK,ZABL,Daily 613557 سه راهي دشتک - زابل
613559,مرز ميلک-زهک,61 SistanAndBaluchestan,مرزمیلک,زهک,MRZMILK,ZHK,Daily 613559 مرز ميلک-زهک
613560,زهک-زابل,61 SistanAndBaluchestan,زهک,زابل,ZHK,ZABL,Daily 613560 زهک-زابل
613562,هيرمند - زابل (حيدرآباد),61 SistanAndBaluchestan,هیرمند,زابل,HIRMND,ZABL,Daily 613562 هيرمند - زابل (حيدرآباد)
613566,زابل - دوست محمد,61 SistanAndBaluchestan,زابل,دوستمحمد,ZABL,DVSTMHMD,Daily 613566 زابل - دوست محمد
613601,سراوان - کوهک,61 SistanAndBaluchestan,سراوان,کوهک,SRAVAN,KVHK,Daily 613601 سراوان - کوهک
613604,مهرستان - سرباز,61 SistanAndBaluchestan,مهرستان,سرباز,MHRSTAN,SRBAZ,Daily 613604 مهرستان - سرباز
613605,مهرستان - ايرانشهر,61 SistanAndBaluchestan,مهرستان,ایرانشهر,MHRSTAN,AIRANShHR,Daily 613605 مهرستان - ايرانشهر
613606,خاش - سوران,61 SistanAndBaluchestan,خاش,سوران,KhASh,SVRAN,Daily 613606 خاش - سوران
613654,سرباز - مهرستان,61 SistanAndBaluchestan,سرباز,مهرستان,SRBAZ,MHRSTAN,Daily 613654 سرباز - مهرستان
613655,ايرانشهر - مهرستان,61 SistanAndBaluchestan,ایرانشهر,مهرستان,AIRANShHR,MHRSTAN,Daily 613655 ايرانشهر - مهرستان
613656,سوران - خاش,61 SistanAndBaluchestan,سوران,خاش,SVRAN,KhASh,Daily 613656 سوران - خاش
613701,نيکشهر - چابهار,61 SistanAndBaluchestan,نیکشهر,چابهار,NIKShHR,ChABHAR,Daily 613701 نيکشهر - چابهار
613702,ايرانشهر - نيک شهر,61 SistanAndBaluchestan,ایرانشهر,نیکشهر,AIRANShHR,NIKShHR,Daily 613702 ايرانشهر - نيک شهر
613703,نيکشهر - قصرقند,61 SistanAndBaluchestan,نیکشهر,قصرقند,NIKShHR,GhSRGhND,Daily 613703 نيکشهر - قصرقند
613704,نيکشهر(سه راهي نيکشهر) - چابهار(منطقه آزاد چابهار),61 SistanAndBaluchestan,نیکشهر,چابهار,NIKShHR,ChABHAR,Daily 613704 نيکشهر(سه راهي نيکشهر) - چابهار(منطقه آزاد چابهار)
613705,نيکشهر - بنت,61 SistanAndBaluchestan,نیکشهر,بنت,NIKShHR,BNT,Daily 613705 نيکشهر - بنت
613706,فنوج - قلعه گنج,61 SistanAndBaluchestan,فنوج,قلعهگنج,FNVJ,GhLAHGNJ,Daily 613706 فنوج - قلعه گنج
613751,چابهار - نيک شهر,61 SistanAndBaluchestan,چابهار,نیکشهر,ChABHAR,NIKShHR,Daily 613751 چابهار - نيک شهر
613752,نيک شهر - ايرانشهر,61 SistanAndBaluchestan,نیکشهر,ایرانشهر,NIKShHR,AIRANShHR,Daily 613752 نيک شهر - ايرانشهر
613753,قصرقند - نيکشهر,61 SistanAndBaluchestan,قصرقند,نیکشهر,GhSRGhND,NIKShHR,Daily 613753 قصرقند - نيکشهر
613754,چابهار(منطقه آزاد چابهار) - نيکشهر(سه راهي نيکشهر),61 SistanAndBaluchestan,چابهار,نیکشهر,ChABHAR,NIKShHR,Daily 613754 چابهار(منطقه آزاد چابهار) - نيکشهر(سه راهي نيکشهر)
613755,بنت - نيکشهر,61 SistanAndBaluchestan,بنت,نیکشهر,BNT,NIKShHR,Daily 613755 بنت - نيکشهر
613756,قلعه گنج - فنوج,61 SistanAndBaluchestan,قلعهگنج,فنوج,GhLAHGNJ,FNVJ,Daily 613756 قلعه گنج - فنوج
613802,جكيگور - راسك,61 SistanAndBaluchestan,جكیگور,راسك,JKIGVR,RASK,Daily 613802 جكيگور - راسك
613852,راسك - جكيگور,61 SistanAndBaluchestan,راسك,جكیگور,RASK,JKIGVR,Daily 613852 راسك - جكيگور
615601,زاهدان - نهبندان (سه‌راهي دشتک - سفيدآبه),61 SistanAndBaluchestan,زاهدان,نهبندان,ZAHDAN,NHBNDAN,Daily 615601 زاهدان - نهبندان (سه‌راهي دشتک - سفيدآبه)
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),61 SistanAndBaluchestan,نهبندان,زاهدان,NHBNDAN,ZAHDAN,Daily 615651 نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک)
643101,آزادراه بندرعباس - عوارضي بندر شهيد رجايي,64 Hormozgan,بندرعباس,بندرشهیدرجایی,BNDRABAS,BNDRShHIDRJAII,Daily 643101 آزادراه بندرعباس - عوارضي بندر شهيد رجايي
643104,بندرعباس - سه‌راهي چاه اسماعيل,64 Hormozgan,بندرعباس,چاهاسماعیل,BNDRABAS,ChAHASMAAIL,Daily 643104 بندرعباس - سه‌راهي چاه اسماعيل
643105,بندرعباس - بندررجائي (تقاطع غير همسطح),64 Hormozgan,بندرعباس,بندررجائی,BNDRABAS,BNDRRJAII,Daily 643105 بندرعباس - بندررجائي (تقاطع غير همسطح)
643106,بندرعباس - دشت امام,64 Hormozgan,بندرعباس,دشتامام,BNDRABAS,DShTAMAM,Daily 643106 بندرعباس - دشت امام
643107,بندرعباس - بندرپل,64 Hormozgan,بندرعباس,بندرپل,BNDRABAS,BNDRPL,Daily 643107 بندرعباس - بندرپل
643108,بندرعباس - حاجي‌آباد (دشت امام - فين),64 Hormozgan,بندرعباس,حاجیآباد,BNDRABAS,HAJIABAD,Daily 643108 بندرعباس - حاجي‌آباد (دشت امام - فين)
643109,بندرعباس - حاجي‌آباد (سه‌راهي فين - سر چاهان),64 Hormozgan,بندرعباس,حاجیآباد,BNDRABAS,HAJIABAD,Daily 643109 بندرعباس - حاجي‌آباد (سه‌راهي فين - سر چاهان)
643110,بندرعباس - لار (سه‌راهي کهورستان - سه‌راهي بستک),64 Hormozgan,بندرعباس,لار,BNDRABAS,LAR,Daily 643110 بندرعباس - لار (سه‌راهي کهورستان - سه‌راهي بستک)
643111,بندرلنگه - پارسيان,64 Hormozgan,بندرلنگه,پارسیان,BNDRLNGH,PARSIAN,Daily 643111 بندرلنگه - پارسيان
643112,سه‌راهي چاه اسماعيل - سه‌راهي فارياب,64 Hormozgan,چاهاسماعیل,فاریاب,ChAHASMAAIL,FARIAB,Daily 643112 سه‌راهي چاه اسماعيل - سه‌راهي فارياب
643113,حاجي‌آباد - سيرجان (باغات),64 Hormozgan,حاجیآباد,سیرجان,HAJIABAD,SIRJAN,Daily 643113 حاجي‌آباد - سيرجان (باغات)
643116,جاسک - ليردف,64 Hormozgan,جاسک,لیردف,JASK,LIRDF,Daily 643116 جاسک - ليردف
643126,سه راه بندرپل - بندرپل,64 Hormozgan,بندرپل,بندرپل,BNDRPL,BNDRPL,Daily 643126 سه راه بندرپل - بندرپل
643127,آزادراه ايسين - دشت امام,64 Hormozgan,ایسین,دشتامام,AISIN,DShTAMAM,Daily 643127 آزادراه ايسين - دشت امام
643128,گچين - خونسرخ,64 Hormozgan,گچین,خونسرخ,GChIN,KhVNSRKh,Daily 643128 گچين - خونسرخ
643129,حاجي‌آباد - ارزوئيه (حاجي‌آباد),64 Hormozgan,حاجیآباد,ارزوئیه,HAJIABAD,ARZVIIH,Daily 643129 حاجي‌آباد - ارزوئيه (حاجي‌آباد)
643130,سه راهي خونسرخ - اسکله شهيد رجايي,64 Hormozgan,خونسرخ,اسکلهشهیدرجایی,KhVNSRKh,ASKLHShHIDRJAII,Daily 643130 سه راهي خونسرخ - اسکله شهيد رجايي
643144,سه راه بابا غلام - بندرعباس,64 Hormozgan,باباغلام,بندرعباس,BABAGhLAM,BNDRABAS,Daily 643144 سه راه بابا غلام - بندرعباس
643145,سه‌راه بابا غلام - هورمودر,64 Hormozgan,باباغلام,هورمودر,BABAGhLAM,HVRMVDR,Daily 643145 سه‌راه بابا غلام - هورمودر
643146,قشم - درگهان,64 Hormozgan,قشم,درگهان,GhShM,DRGHAN,Daily 643146 قشم - درگهان
643151,آزادراه عوارضي بندر شهيد رجايي - بندرعباس,64 Hormozgan,بندرشهیدرجایی,بندرعباس,BNDRShHIDRJAII,BNDRABAS,Daily 643151 آزادراه عوارضي بندر شهيد رجايي - بندرعباس
643154,سه‌راهي چاه اسماعيل - بندرعباس,64 Hormozgan,چاهاسماعیل,بندرعباس,ChAHASMAAIL,BNDRABAS,Daily 643154 سه‌راهي چاه اسماعيل - بندرعباس
643155,بندررجائي - بندرعباس (تقاطع غير همسطح),64 Hormozgan,بندررجائی,بندرعباس,BNDRRJAII,BNDRABAS,Daily 643155 بندررجائي - بندرعباس (تقاطع غير همسطح)
643156,دشت امام - بندرعباس,64 Hormozgan,دشتامام,بندرعباس,DShTAMAM,BNDRABAS,Daily 643156 دشت امام - بندرعباس
643157,بندرپل - بندرعباس,64 Hormozgan,بندرپل,بندرعباس,BNDRPL,BNDRABAS,Daily 643157 بندرپل - بندرعباس
643158,حاجي‌آباد - بندرعباس (فين - دشت امام),64 Hormozgan,حاجیآباد,بندرعباس,HAJIABAD,BNDRABAS,Daily 643158 حاجي‌آباد - بندرعباس (فين - دشت امام)
643159,حاجي‌آباد - بندرعباس (سرچاهان - سه‌راهي فين),64 Hormozgan,حاجیآباد,بندرعباس,HAJIABAD,BNDRABAS,Daily 643159 حاجي‌آباد - بندرعباس (سرچاهان - سه‌راهي فين)
643160,لار - بندرعباس (سه‌راهي بستک - سه‌راهي کهورستان),64 Hormozgan,لار,بندرعباس,LAR,BNDRABAS,Daily 643160 لار - بندرعباس (سه‌راهي بستک - سه‌راهي کهورستان)
643161,پارسيان - بندر لنگه,64 Hormozgan,پارسیان,بندرلنگه,PARSIAN,BNDRLNGH,Daily 643161 پارسيان - بندر لنگه
643162,سه‌راهي فارياب - سه‌راهي چاه اسماعيل,64 Hormozgan,فاریاب,چاهاسماعیل,FARIAB,ChAHASMAAIL,Daily 643162 سه‌راهي فارياب - سه‌راهي چاه اسماعيل
643163,سيرجان - حاجي‌آباد (باغات),64 Hormozgan,سیرجان,حاجیآباد,SIRJAN,HAJIABAD,Daily 643163 سيرجان - حاجي‌آباد (باغات)
643166,ليردف - جاسک,64 Hormozgan,لیردف,جاسک,LIRDF,JASK,Daily 643166 ليردف - جاسک
643176,بندر پل - سه راه بندرپل,64 Hormozgan,بندرپل,بندرپل,BNDRPL,BNDRPL,Daily 643176 بندر پل - سه راه بندرپل
643177,آزادراه دشت امام - ايسين,64 Hormozgan,دشتامام,ایسین,DShTAMAM,AISIN,Daily 643177 آزادراه دشت امام - ايسين
643178,خونسرخ - گچين,64 Hormozgan,خونسرخ,گچین,KhVNSRKh,GChIN,Daily 643178 خونسرخ - گچين
643179,ارزوئيه - حاجي‌آباد (حاجي‌آباد),64 Hormozgan,ارزوئیه,حاجیآباد,ARZVIIH,HAJIABAD,Daily 643179 ارزوئيه - حاجي‌آباد (حاجي‌آباد)
643180,اسکله شهيد رجايي - سه راهي خونسرخ,64 Hormozgan,اسکلهشهیدرجایی,خونسرخ,ASKLHShHIDRJAII,KhVNSRKh,Daily 643180 اسکله شهيد رجايي - سه راهي خونسرخ
643194,بندرعباس - سه راه بابا غلام,64 Hormozgan,بندرعباس,باباغلام,BNDRABAS,BABAGhLAM,Daily 643194 بندرعباس - سه راه بابا غلام
643195,هورمودر - سه‌راه بابا غلام,64 Hormozgan,هورمودر,باباغلام,HVRMVDR,BABAGhLAM,Daily 643195 هورمودر - سه‌راه بابا غلام
643196,درگهان - قشم,64 Hormozgan,درگهان,قشم,DRGHAN,GhShM,Daily 643196 درگهان - قشم
643202,ميناب - جاسک,64 Hormozgan,میناب,جاسک,MINAB,JASK,Daily 643202 ميناب - جاسک
643227,جاسک - ميناب (سيريک),64 Hormozgan,جاسک,میناب,JASK,MINAB,Daily 643227 جاسک - ميناب (سيريک)
643228,ايسين - کهورستان,64 Hormozgan,ایسین,کهورستان,AISIN,KHVRSTAN,Daily 643228 ايسين - کهورستان
643231,بندرعباس - ايسين(راه آهن),64 Hormozgan,بندرعباس,ایسین,BNDRABAS,AISIN,Daily 643231 بندرعباس - ايسين(راه آهن)
643232,بشاگرد - قلع گنچ,64 Hormozgan,بشاگرد,قلعگنچ,BShAGRD,GhLAGNCh,Daily 643232 بشاگرد - قلع گنچ
643233,بشاگرد - سندرک,64 Hormozgan,بشاگرد,سندرک,BShAGRD,SNDRK,Daily 643233 بشاگرد - سندرک
643252,جاسک - ميناب,64 Hormozgan,جاسک,میناب,JASK,MINAB,Daily 643252 جاسک - ميناب
643277,ميناب - جاسک (سيريک),64 Hormozgan,میناب,جاسک,MINAB,JASK,Daily 643277 ميناب - جاسک (سيريک)
643278,کهورستان - ايسين,64 Hormozgan,کهورستان,ایسین,KHVRSTAN,AISIN,Daily 643278 کهورستان - ايسين
643281,ايسين - بندرعباس(راه آهن),64 Hormozgan,ایسین,بندرعباس,AISIN,BNDRABAS,Daily 643281 ايسين - بندرعباس(راه آهن)
643282,قلع گنج - بشاگرد,64 Hormozgan,قلعگنج,بشاگرد,GhLAGNJ,BShAGRD,Daily 643282 قلع گنج - بشاگرد
643283,سندرک - بشاگرد,64 Hormozgan,سندرک,بشاگرد,SNDRK,BShAGRD,Daily 643283 سندرک - بشاگرد
643301,بندرخمير - بندرلنگه,64 Hormozgan,بندرخمیر,بندرلنگه,BNDRKhMIR,BNDRLNGH,Daily 643301 بندرخمير - بندرلنگه
643302,پارسيان - عسلويه (پارسيان - بندو),64 Hormozgan,پارسیان,عسلویه,PARSIAN,ASLVIH,Daily 643302 پارسيان - عسلويه (پارسيان - بندو)
643303,سه راهي چارک - بندرچارک,64 Hormozgan,چارک,بندرچارک,ChARK,BNDRChARK,Daily 643303 سه راهي چارک - بندرچارک
643304,بندرلنگه - سه راهي چارک,64 Hormozgan,بندرلنگه,چارک,BNDRLNGH,ChARK,Daily 643304 بندرلنگه - سه راهي چارک
643305,لامرد - سه راهي چهوو,64 Hormozgan,لامرد,چهوو,LAMRD,ChHVV,Daily 643305 لامرد - سه راهي چهوو
643306,بندرمقام - سه راهي چهوو,64 Hormozgan,بندرمقام,چهوو,BNDRMGhAM,ChHVV,Daily 643306 بندرمقام - سه راهي چهوو
643307,پارسيان - بندر بستانو,64 Hormozgan,پارسیان,بندربستانو,PARSIAN,BNDRBSTANV,Daily 643307 پارسيان - بندر بستانو
643351,بندرلنگه - بندر خمير,64 Hormozgan,بندرلنگه,بندرخمیر,BNDRLNGH,BNDRKhMIR,Daily 643351 بندرلنگه - بندر خمير
643352,عسلويه - پارسيان (بندو - پارسيان),64 Hormozgan,عسلویه,پارسیان,ASLVIH,PARSIAN,Daily 643352 عسلويه - پارسيان (بندو - پارسيان)
643353,بندرچارک - سه راهي چارک,64 Hormozgan,بندرچارک,چارک,BNDRChARK,ChARK,Daily 643353 بندرچارک - سه راهي چارک
643354,سه راهي چارک - بندرلنگه,64 Hormozgan,چارک,بندرلنگه,ChARK,BNDRLNGH,Daily 643354 سه راهي چارک - بندرلنگه
643355,سه راهي چهوو - لامرد,64 Hormozgan,چهوو,لامرد,ChHVV,LAMRD,Daily 643355 سه راهي چهوو - لامرد
643356,سه راهي چهوو - بندرمقام,64 Hormozgan,چهوو,بندرمقام,ChHVV,BNDRMGhAM,Daily 643356 سه راهي چهوو - بندرمقام
643357,بندربستانو - پارسيان,64 Hormozgan,بندربستانو,پارسیان,BNDRBSTANV,PARSIAN,Daily 643357 بندربستانو - پارسيان
643501,سه راهي گهگم - داراب,64 Hormozgan,گهگم,داراب,GHGM,DARAB,Daily 643501 سه راهي گهگم - داراب
643504,سه راهي گهکم - حاجي آباد,64 Hormozgan,گهکم,حاجیآباد,GHKM,HAJIABAD,Daily 643504 سه راهي گهکم - حاجي آباد
643551,داراب - سه راهي گهگم,64 Hormozgan,داراب,گهگم,DARAB,GHGM,Daily 643551 داراب - سه راهي گهگم
643554,حاجي آباد - سه راهي گهکم (متناظر توزين),64 Hormozgan,حاجیآباد,گهکم,HAJIABAD,GHKM,Daily 643554 حاجي آباد - سه راهي گهکم (متناظر توزين)
643601,منوجان - دهبارز (دهبارز),64 Hormozgan,منوجان,دهبارز,MNVJAN,DHBARZ,Daily 643601 منوجان - دهبارز (دهبارز)
643602,سه راهي فارياب - زيارتعلي,64 Hormozgan,فاریاب,زیارتعلی,FARIAB,ZIARTALI,Daily 643602 سه راهي فارياب - زيارتعلي
643603,زيارتعلي - فارياب,64 Hormozgan,زیارتعلی,فاریاب,ZIARTALI,FARIAB,Daily 643603 زيارتعلي - فارياب
643604,دهبارز - منوجان,64 Hormozgan,دهبارز,منوجان,DHBARZ,MNVJAN,Daily 643604 دهبارز - منوجان
643605,رهدار - زيارت پيرچوگان,64 Hormozgan,رهدار,زیارتپیرچوگان,RHDAR,ZIARTPIRChVGAN,Daily 643605 رهدار - زيارت پيرچوگان
643651,دهبارز - منوجان (دهباز),64 Hormozgan,دهبارز,منوجان,DHBARZ,MNVJAN,Daily 643651 دهبارز - منوجان (دهباز)
643652,زيارتعلي - سه راهي فارياب,64 Hormozgan,زیارتعلی,فاریاب,ZIARTALI,FARIAB,Daily 643652 زيارتعلي - سه راهي فارياب
643653,فارياب - زيارتعلي,64 Hormozgan,فاریاب,زیارتعلی,FARIAB,ZIARTALI,Daily 643653 فارياب - زيارتعلي
643654,منوجان - دهبارز,64 Hormozgan,منوجان,دهبارز,MNVJAN,DHBARZ,Daily 643654 منوجان - دهبارز
643655,زيارت پيرچوگان - رهدار,64 Hormozgan,زیارتپیرچوگان,رهدار,ZIARTPIRChVGAN,RHDAR,Daily 643655 زيارت پيرچوگان - رهدار
643701,لافت - درگهان,64 Hormozgan,لافت,درگهان,LAFT,DRGHAN,Daily 643701 لافت - درگهان
643751,درگهان - لافت,64 Hormozgan,درگهان,لافت,DRGHAN,LAFT,Daily 643751 درگهان - لافت
643802,سه‌راهي چاه اسماعيل - ميناب,64 Hormozgan,چاهاسماعیل,میناب,ChAHASMAAIL,MINAB,Daily 643802 سه‌راهي چاه اسماعيل - ميناب
643805,ميناب - بندرعباس (پل شور) (متناظر توزين),64 Hormozgan,میناب,بندرعباس,MINAB,BNDRABAS,Daily 643805 ميناب - بندرعباس (پل شور) (متناظر توزين)
643806,هشتبندي - فارياب,64 Hormozgan,هشتبندی,فاریاب,HShTBNDI,FARIAB,Daily 643806 هشتبندي - فارياب
643807,ميناب - بشاگرد,64 Hormozgan,میناب,بشاگرد,MINAB,BShAGRD,Daily 643807 ميناب - بشاگرد
643852,ميناب - سه‌راهي چاه اسماعيل,64 Hormozgan,میناب,چاهاسماعیل,MINAB,ChAHASMAAIL,Daily 643852 ميناب - سه‌راهي چاه اسماعيل
643856,فارياب - هشتبندي,64 Hormozgan,فاریاب,هشتبندی,FARIAB,HShTBNDI,Daily 643856 فارياب - هشتبندي
643857,بشاگرد - ميناب,64 Hormozgan,بشاگرد,میناب,BShAGRD,MINAB,Daily 643857 بشاگرد - ميناب
643901,بستک - سه راه بندر لنگه,64 Hormozgan,بستک,بندرلنگه,BSTK,BNDRLNGH,Daily 643901 بستک - سه راه بندر لنگه
643902,بستک - لار (بستک),64 Hormozgan,بستک,لار,BSTK,LAR,Daily 643902 بستک - لار (بستک)
643951,سه راه بندر لنگه - بستک,64 Hormozgan,بندرلنگه,بستک,BNDRLNGH,BSTK,Daily 643951 سه راه بندر لنگه - بستک
643952,لار - بستک (بستک),64 Hormozgan,لار,بستک,LAR,BSTK,Daily 643952 لار - بستک (بستک)
673101,زنجان - بيجار (زنجان - زرين‌آباد),67 Zanjan,زنجان,بیجار,ZNJAN,BIJAR,Daily 673101 زنجان - بيجار (زنجان - زرين‌آباد)
673102,زنجان - ميانه (نيک‌پي - سرچم),67 Zanjan,زنجان,میانه,ZNJAN,MIANH,Daily 673102 زنجان - ميانه (نيک‌پي - سرچم)
673103,زنجان - خرمدره (سلطانيه - صائين قلعه),67 Zanjan,زنجان,خرمدره,ZNJAN,KhRMDRH,Daily 673103 زنجان - خرمدره (سلطانيه - صائين قلعه)
673104,زنجان - دندي,67 Zanjan,زنجان,دندی,ZNJAN,DNDI,Daily 673104 زنجان - دندي
673105,آزادراه زنجان - تبريز (عوارضي زنجان),67 Zanjan,زنجان,تبریز,ZNJAN,TBRIZ,Daily 673105 آزادراه زنجان - تبريز (عوارضي زنجان)
673106,آزادراه زنجان - قزوين (زنجان - سلطانيه) (متناظر توزين),67 Zanjan,زنجان,قزوین,ZNJAN,GhZVIN,Daily 673106 آزادراه زنجان - قزوين (زنجان - سلطانيه) (متناظر توزين)
673107,زنجان - طارم (ذاکر),67 Zanjan,زنجان,طارم,ZNJAN,TARM,Daily 673107 زنجان - طارم (ذاکر)
673108,زنجان - فرودگاه (پل سارمساقلو),67 Zanjan,زنجان,فرودگاه,ZNJAN,FRVDGAH,Daily 673108 زنجان - فرودگاه (پل سارمساقلو)
673109,زنجان - طارم (تهم),67 Zanjan,زنجان,طارم,ZNJAN,TARM,Daily 673109 زنجان - طارم (تهم)
673110,سه‌راهي نيک‌پي - ماهنشان (بعد از سه‌راهي),67 Zanjan,نیکپی,ماهنشان,NIKPI,MAHNShAN,Daily 673110 سه‌راهي نيک‌پي - ماهنشان (بعد از سه‌راهي)
673112,آزادراه زنجان - قزوين (صائين قلعه - خرمدره),67 Zanjan,زنجان,قزوین,ZNJAN,GhZVIN,Daily 673112 آزادراه زنجان - قزوين (صائين قلعه - خرمدره)
673113,زنجان - ميانه (زنجان - نيک‌پي),67 Zanjan,زنجان,میانه,ZNJAN,MIANH,Daily 673113 زنجان - ميانه (زنجان - نيک‌پي)
673122,زنجان - خرمدره (قبل از پليس راه) (متناظر توزين),67 Zanjan,زنجان,خرمدره,ZNJAN,KhRMDRH,Daily 673122 زنجان - خرمدره (قبل از پليس راه) (متناظر توزين)
673123,قيدار - اردلان (مرز استان),67 Zanjan,قیدار,اردلان,GhIDAR,ARDLAN,Daily 673123 قيدار - اردلان (مرز استان)
673124,قيدار - بيجار (مرز استان),67 Zanjan,قیدار,بیجار,GhIDAR,BIJAR,Daily 673124 قيدار - بيجار (مرز استان)
673125,طارم - خلخال (مرز استان),67 Zanjan,طارم,خلخال,TARM,KhLKhAL,Daily 673125 طارم - خلخال (مرز استان)
673127,ابهر - نيکوئيه (مرز استان),67 Zanjan,ابهر,نیکوئیه,ABHR,NIKVIIH,Daily 673127 ابهر - نيکوئيه (مرز استان)
673151,بيجار - زنجان (زرين‌آباد - زنجان),67 Zanjan,بیجار,زنجان,BIJAR,ZNJAN,Daily 673151 بيجار - زنجان (زرين‌آباد - زنجان)
673152,ميانه - زنجان (سرچم - نيک‌پي),67 Zanjan,میانه,زنجان,MIANH,ZNJAN,Daily 673152 ميانه - زنجان (سرچم - نيک‌پي)
673153,خرمدره - زنجان (صائين قلعه - سلطانيه),67 Zanjan,خرمدره,زنجان,KhRMDRH,ZNJAN,Daily 673153 خرمدره - زنجان (صائين قلعه - سلطانيه)
673154,دندي - زنجان,67 Zanjan,دندی,زنجان,DNDI,ZNJAN,Daily 673154 دندي - زنجان
673155,آزادراه تبريز - زنجان (عوارضي زنجان),67 Zanjan,تبریز,زنجان,TBRIZ,ZNJAN,Daily 673155 آزادراه تبريز - زنجان (عوارضي زنجان)
