SHAHR,START,END,PRO-TOURISM
راین,13990430,13990513,0.41
راین,13990707,13990721,0.78
راین,13990728,13990819,0.41
راین,13991022,13991106,-0.70
راین,14000518,14000601,1.86
راین,14000629,14000719,0.19
راین,14000726,14000810,-1.41
راین,14001118,14001202,-0.36
راین,14001223,14010108,0.45
راین,14010108,14010122,0.20
راین,14010129,14010219,0.82
راین,14010309,14010323,0.07
راین,14010413,14010503,-0.61
راین,14010510,14010524,0.93
راین,14010628,14010718,-1.73
راین,14011208,14011222,0.51
راین,14020107,14020128,0.62
راین,14020128,14020211,0.78
راین,14020218,14020301,0.29
راین,14020419,14020509,-1.12
راین,14020509,14020516,0.06
راین,14020606,14020627,0.22
راین,14020627,14020717,1.96
راین,14021116,14021130,1.23
راین,14030626,14030709,0.89
چغادک,13950101,13950109,-2.17
چغادک,13950109,13950116,1.46
چغادک,13950116,13950123,-0.04
چغادک,13950123,13950130,0.17
چغادک,13950130,13950206,0.04
چغادک,13950213,13950220,-0.36
چغادک,13950220,13950227,0.29
چغادک,13950227,13950310,0.66
چغادک,13950310,13950324,0.25
چغادک,13950324,13950331,0.59
چغادک,13950331,13950421,0.14
چغادک,13950421,13950428,0.05
چغادک,13950428,13950504,-0.11
چغادک,13950504,13950518,0.32
چغادک,13950518,13950525,0.34
چغادک,13950525,13950601,-0.10
چغادک,13950601,13950608,-0.75
چغادک,13950608,13950615,0.14
چغادک,13950615,13950705,-0.31
چغادک,13950705,13950712,-0.66
چغادک,13950712,13950726,1.23
چغادک,13950726,13950803,-0.65
چغادک,13950803,13950810,0.19
چغادک,13950817,13950824,3.04
چغادک,13950824,13950915,-0.77
چغادک,13950922,13951006,0.43
چغادک,13951006,13951013,-1.16
چغادک,13951013,13951020,0.12
چغادک,13951020,13951027,0.33
چغادک,13951027,13951104,-0.81
چغادک,13951104,13951111,-1.09
چغادک,13951111,13951118,0.12
چغادک,13951118,13951125,-0.06
چغادک,13951125,13951202,-0.95
چغادک,13951202,13951209,0.38
چغادک,13951209,13951216,0.09
چغادک,13951216,13951223,0.12
چغادک,13951223,13960107,0.01
چغادک,13960107,13960128,-0.22
چغادک,13960128,13960211,0.72
چغادک,13960211,13960218,-0.17
چغادک,13960218,13960225,0.42
چغادک,13960225,13960301,0.04
چغادک,13960301,13960308,-0.41
چغادک,13960308,13960322,0.38
چغادک,13960322,13960329,-0.73
چغادک,13960329,13960412,-0.19
چغادک,13960412,13960419,-0.32
چغادک,13960419,13960502,1.15
چغادک,13960502,13960509,-1.05
چغادک,13960509,13960516,0.09
چغادک,13960516,13960523,-0.07
چغادک,13960523,13960530,0.03
چغادک,13960530,13960606,0.02
چغادک,13960606,13960613,-0.09
چغادک,13960613,13960627,0.14
چغادک,13960627,13960703,-0.27
چغادک,13960703,13960717,0.25
چغادک,13960717,13960724,-0.68
چغادک,13960724,13960801,0.03
چغادک,13960801,13960808,-0.05
چغادک,13960808,13960815,0.88
چغادک,13960815,13960822,0.02
چغادک,13960822,13960920,0.20
چغادک,13960920,13960927,0.33
چغادک,13960927,13961004,0.87
چغادک,13961004,13961011,0.58
چغادک,13961011,13961018,0.66
چغادک,13961018,13961025,-0.39
چغادک,13961025,13961102,0.67
چغادک,13961102,13961109,0.14
چغادک,13961109,13961116,-0.57
چغادک,13961116,13961207,-0.58
چغادک,13961207,13961214,0.89
چغادک,13961214,13961221,-0.03
چغادک,13961221,13970120,0.60
چغادک,13970120,13970127,0.33
چغادک,13970127,13970203,0.66
چغادک,13970203,13970217,0.72
چغادک,13970217,13970224,-0.75
چغادک,13970224,13970231,-0.06
چغادک,13970231,13970307,0.11
چغادک,13970307,13970328,-0.11
چغادک,13970328,13970404,-2.34
چغادک,13970404,13970411,1.83
چغادک,13970411,13970425,0.04
چغادک,13970425,13970501,0.07
چغادک,13970501,13970508,-0.00
چغادک,13970508,13970515,0.01
چغادک,13970515,13970522,0.09
چغادک,13970522,13970612,-0.14
چغادک,13970612,13970619,-0.12
چغادک,13970619,13970702,-0.01
چغادک,13970702,13970709,0.79
چغادک,13970709,13970716,-0.13
چغادک,13970716,13970723,-0.20
چغادک,13970723,13970730,0.98
چغادک,13970730,13970821,-0.38
چغادک,13970821,13970828,0.08
چغادک,13970828,13970912,-1.57
چغادک,13970912,13970919,-0.10
چغادک,13970919,13970926,0.28
چغادک,13970926,13971003,0.03
چغادک,13971003,13971010,-0.02
چغادک,13971010,13971017,0.55
چغادک,13971017,13971024,-1.05
چغادک,13971024,13971101,-1.91
چغادک,13971101,13971108,1.83
چغادک,13971108,13971115,-0.24
چغادک,13971115,13971129,1.17
چغادک,13971129,13971206,2.41
چغادک,13971213,13971220,-0.18
چغادک,13971220,13980119,-0.43
چغادک,13980119,13980126,-0.20
چغادک,13980126,13980209,-0.15
چغادک,13980209,13980216,-0.01
چغادک,13980216,13980223,-1.23
چغادک,13980223,13980230,0.65
چغادک,13980230,13980320,0.81
چغادک,13980320,13980327,-0.48
چغادک,13980327,13980403,0.41
چغادک,13980403,13980410,0.60
چغادک,13980410,13980417,0.03
چغادک,13980417,13980424,1.37
چغادک,13980424,13980431,-1.27
چغادک,13980431,13980507,-1.30
چغادک,13980507,13980514,-0.27
چغادک,13980514,13980604,-0.06
چغادک,13980604,13980611,0.00
چغادک,13980611,13980625,0.17
چغادک,13980625,13980701,-0.53
چغادک,13980701,13980708,-0.35
چغادک,13980708,13980715,-0.74
چغادک,13980715,13980722,-0.24
چغادک,13980722,13980820,-0.27
چغادک,13980820,13980827,-0.53
چغادک,13980827,13980904,0.02
چغادک,13980904,13980911,0.07
چغادک,13980911,13980918,-1.05
چغادک,13980918,13980925,0.92
چغادک,13980925,13981002,0.21
چغادک,13981002,13981009,0.05
چغادک,13981009,13981016,0.03
چغادک,13981016,13981023,0.57
چغادک,13981023,13981030,0.61
چغادک,13981030,13981114,0.22
چغادک,13981114,13981128,-0.62
چغادک,13981128,13981205,2.18
چغادک,13981205,13981212,-0.41
چغادک,13981212,13990125,2.29
چغادک,13990125,13990201,0.13
چغادک,13990201,13990208,0.62
چغادک,13990208,13990215,0.06
چغادک,13990215,13990229,0.04
چغادک,13990229,13990319,0.02
چغادک,13990319,13990402,0.10
چغادک,13990402,13990409,-0.23
چغادک,13990409,13990416,0.22
چغادک,13990416,13990423,2.62
چغادک,13990430,13990513,-0.15
چغادک,13990513,13990520,0.82
چغادک,13990520,13990527,2.38
چغادک,13990527,13990603,-0.18
چغادک,13990603,13990610,0.21
چغادک,13990610,13990617,2.12
چغادک,13990617,13990624,0.40
چغادک,13990624,13990631,0.40
چغادک,13990631,13990707,0.16
چغادک,13990707,13990721,0.11
چغادک,13990721,13990728,0.48
چغادک,13990728,13990819,0.07
چغادک,13990819,13990826,0.39
چغادک,13990826,13990903,-0.12
چغادک,13990903,13990910,0.17
چغادک,13990910,13990917,-0.36
چغادک,13990917,13990924,-0.06
چغادک,13990924,13991001,0.42
چغادک,13991001,13991008,0.18
چغادک,13991008,13991015,0.45
چغادک,13991015,13991022,0.01
چغادک,13991022,13991106,-0.07
چغادک,13991106,13991113,-0.81
چغادک,13991113,13991127,0.03
چغادک,13991127,13991204,-2.65
چغادک,13991218,14000116,2.46
چغادک,14000123,14000130,-0.56
چغادک,14000130,14000206,2.95
چغادک,14000206,14000227,-2.02
چغادک,14000227,14000303,1.40
چغادک,14000303,14000310,0.46
چغادک,14000310,14000324,0.94
چغادک,14000324,14000331,0.60
چغادک,14000407,14000414,0.43
چغادک,14000414,14000421,0.60
چغادک,14000511,14000518,-0.06
چغادک,14000518,14000601,0.09
چغادک,14000601,14000608,-2.67
چغادک,14000608,14000615,1.07
چغادک,14000615,14000622,0.62
چغادک,14000622,14000629,0.50
چغادک,14000629,14000719,0.46
چغادک,14000719,14000726,1.66
چغادک,14000810,14000817,0.84
چغادک,14000817,14000824,-1.28
چغادک,14000824,14000901,-0.08
چغادک,14000901,14000908,-1.33
چغادک,14000908,14000915,-0.16
چغادک,14000915,14000922,-1.39
چغادک,14000929,14001006,-0.12
چغادک,14001006,14001013,0.05
چغادک,14001013,14001020,0.11
چغادک,14001020,14001027,0.24
چغادک,14001027,14001104,0.18
چغادک,14001104,14001111,1.32
چغادک,14001111,14001118,-1.27
چغادک,14001118,14001202,-1.33
چغادک,14001202,14001216,1.47
چغادک,14001216,14001223,0.57
چغادک,14001223,14010108,-1.00
چغادک,14010122,14010129,-0.04
چغادک,14010129,14010219,1.04
چغادک,14010219,14010226,0.91
چغادک,14010302,14010309,1.01
چغادک,14010309,14010323,-0.88
چغادک,14010323,14010330,-0.72
چغادک,14010330,14010406,0.70
چغادک,14010406,14010413,-1.66
چغادک,14010413,14010503,0.61
چغادک,14010503,14010510,-0.11
چغادک,14010524,14010531,-0.47
چغادک,14010531,14010607,0.15
چغادک,14010607,14010614,0.10
چغادک,14010614,14010621,0.89
چغادک,14010621,14010628,1.73
چغادک,14010628,14010718,0.34
چغادک,14010802,14010809,0.22
چغادک,14010809,14010816,0.58
چغادک,14010816,14010823,0.58
چغادک,14010823,14010830,-0.25
چغادک,14010830,14010907,0.29
چغادک,14010914,14010921,1.15
چغادک,14010921,14010928,0.86
چغادک,14010928,14011012,-0.80
چغادک,14011012,14011019,0.43
چغادک,14011019,14011026,0.26
چغادک,14011026,14011103,-0.18
چغادک,14011110,14011208,0.01
چغادک,14011208,14011222,-0.37
چغادک,14011222,14020107,0.53
چغادک,14020107,14020128,1.27
چغادک,14020211,14020218,1.41
چغادک,14020218,14020301,-0.69
چغادک,14020301,14020308,-0.24
چغادک,14020308,14020322,-0.83
چغادک,14020322,14020329,1.35
چغادک,14020627,14020717,0.42
چغادک,14020717,14020724,0.33
چغادک,14020724,14020801,0.46
چغادک,14020801,14020808,0.41
چغادک,14020808,14020815,0.66
چغادک,14020815,14020822,0.97
چغادک,14020822,14020829,1.06
چغادک,14020829,14020906,1.02
چغادک,14020906,14020913,0.62
چغادک,14020913,14020920,0.50
چغادک,14021004,14021011,1.72
چغادک,14021011,14021018,0.91
چغادک,14021018,14021025,1.61
چغادک,14021025,14021102,0.82
چغادک,14021102,14021109,0.64
چغادک,14021109,14021116,-1.28
چغادک,14021116,14021130,3.15
چغادک,14021214,14021221,0.14
چغادک,14021221,14030127,0.24
چغادک,14030127,14030203,-0.17
چغادک,14030203,14030210,0.12
چغادک,14030210,14030224,0.30
چغادک,14030224,14030231,-0.77
چغادک,14030411,14030418,0.28
چغادک,14030418,14030501,0.33
چغادک,14030501,14030508,0.29
چغادک,14030508,14030515,0.13
چغادک,14030515,14030522,0.44
چغادک,14030522,14030529,0.43
چغادک,14030529,14030619,-0.03
چغادک,14030619,14030626,0.43
چغادک,14030626,14030709,-2.07
چغادک,14030709,14030716,1.79
چغادک,14030723,14030730,0.22
چغادک,14030730,14030807,0.41
چغادک,14030814,14030821,0.43
چغادک,14030821,14030828,0.37
چغادک,14030926,14031003,0.26
چغادک,14031003,14031010,0.24
چغادک,14031010,14031017,-1.40
بیستون,13950101,13950109,-0.22
بیستون,13950109,13950116,-0.80
بیستون,13950116,13950123,1.20
بیستون,13950123,13950130,-1.74
بیستون,13950130,13950206,0.62
بیستون,13950206,13950213,0.22
بیستون,13950213,13950220,0.49
بیستون,13950220,13950227,0.07
بیستون,13950227,13950310,1.74
بیستون,13950310,13950324,-1.47
بیستون,13950324,13950331,2.99
بیستون,13950331,13950421,0.21
بیستون,13950421,13950428,0.56
بیستون,13950428,13950504,1.31
بیستون,13950504,13950518,-1.18
بیستون,13950518,13950525,0.35
بیستون,13950525,13950601,0.16
بیستون,13950601,13950608,-0.12
بیستون,13950615,13950705,-1.68
بیستون,13950705,13950712,1.20
بیستون,13950712,13950726,-0.28
بیستون,13950726,13950803,0.42
بیستون,13950810,13950817,-3.32
بیستون,13950817,13950824,0.37
بیستون,13950915,13950922,-0.88
بیستون,13950922,13951006,-0.17
بیستون,13951006,13951013,-1.88
بیستون,13951013,13951020,1.30
بیستون,13951027,13951104,-0.65
بیستون,13951104,13951111,-0.61
بیستون,13951118,13951125,1.24
بیستون,13951125,13951202,-2.39
بیستون,13951202,13951209,-0.07
بیستون,13951209,13951216,-0.32
بیستون,13951216,13951223,3.06
بیستون,13951223,13960107,-1.47
بیستون,13960107,13960128,-0.27
بیستون,13960128,13960211,-0.34
بیستون,13960211,13960218,-0.89
بیستون,13960218,13960225,0.66
بیستون,13960225,13960301,-1.57
بیستون,13960301,13960308,1.33
بیستون,13960308,13960322,0.88
بیستون,13960322,13960329,0.07
بیستون,13960329,13960412,-0.11
بیستون,13960412,13960419,0.43
بیستون,13960419,13960502,0.29
بیستون,13960502,13960509,0.93
بیستون,13960509,13960516,0.78
بیستون,13960516,13960523,2.11
بیستون,13960523,13960530,0.54
بیستون,13960530,13960606,1.10
بیستون,13960606,13960613,0.07
بیستون,13960613,13960627,1.35
بیستون,13960627,13960703,0.78
بیستون,13960703,13960717,0.57
بیستون,13960717,13960724,-1.10
بیستون,13960724,13960801,0.42
بیستون,13960801,13960808,0.22
بیستون,13960808,13960815,-0.69
بیستون,13960815,13960822,-1.92
بیستون,13960822,13960920,0.16
بیستون,13960920,13960927,1.41
بیستون,13960927,13961004,-1.56
بیستون,13961004,13961011,1.33
بیستون,13961011,13961018,0.82
بیستون,13961018,13961025,0.42
بیستون,13961025,13961102,-2.06
بیستون,13961102,13961109,-0.44
بیستون,13961109,13961116,-2.41
بیستون,13961116,13961207,-0.44
بیستون,13961207,13961214,-0.94
بیستون,13961214,13961221,0.09
بیستون,13961221,13970120,-0.56
بیستون,13970120,13970127,-1.99
بیستون,13970127,13970203,0.37
بیستون,13970203,13970217,-0.04
بیستون,13970217,13970224,-0.33
بیستون,13970224,13970231,1.25
بیستون,13970307,13970328,-0.60
بیستون,13970328,13970404,0.99
بیستون,13970404,13970411,-1.22
بیستون,13970411,13970425,-1.19
بیستون,13970425,13970501,-0.79
بیستون,13970501,13970508,0.12
بیستون,13970508,13970515,-0.05
بیستون,13970515,13970522,-1.66
بیستون,13970522,13970612,0.01
بیستون,13970612,13970619,1.49
بیستون,13970619,13970702,0.39
بیستون,13970702,13970709,-0.21
بیستون,13970709,13970716,0.61
بیستون,13970716,13970723,-0.47
بیستون,13970730,13970821,-2.73
بیستون,13970821,13970828,0.29
بیستون,13970828,13970912,2.44
بیستون,13970912,13970919,0.01
بیستون,13970919,13970926,-1.92
بیستون,13970926,13971003,1.48
بیستون,13971003,13971010,-2.24
بیستون,13971010,13971017,0.08
بیستون,13971017,13971024,0.55
بیستون,13971024,13971101,-2.47
بیستون,13971101,13971108,2.75
بیستون,13971108,13971115,-1.75
بیستون,13971115,13971129,-2.16
بیستون,13971129,13971206,2.30
بیستون,13971206,13971213,-0.83
بیستون,13971213,13971220,0.42
بیستون,13971220,13980119,-1.45
بیستون,13980119,13980126,1.71
بیستون,13980126,13980209,-0.41
بیستون,13980209,13980216,0.02
بیستون,13980216,13980223,-0.10
بیستون,13980223,13980230,1.58
بیستون,13980230,13980320,1.27
بیستون,13980320,13980327,0.67
بیستون,13980327,13980403,0.88
بیستون,13980403,13980410,0.22
بیستون,13980410,13980417,1.04
بیستون,13980417,13980424,3.17
بیستون,13980424,13980431,0.49
بیستون,13980431,13980507,-1.30
بیستون,13980507,13980514,-0.71
بیستون,13980514,13980604,-1.96
بیستون,13980604,13980611,0.35
بیستون,13980611,13980625,-0.85
بیستون,13980625,13980701,1.18
بیستون,13980701,13980708,0.36
بیستون,13980708,13980715,1.20
بیستون,13980715,13980722,-0.44
بیستون,13980722,13980820,1.61
بیستون,13980820,13980827,1.01
بیستون,13980827,13980904,-0.11
بیستون,13980904,13980911,-2.14
بیستون,13980911,13980918,0.39
بیستون,13980918,13980925,0.21
بیستون,13980925,13981002,-0.57
بیستون,13981002,13981009,0.10
بیستون,13981009,13981016,-0.30
بیستون,13981016,13981023,0.37
بیستون,13981023,13981030,0.37
بیستون,13981030,13981114,-0.45
بیستون,13981114,13981128,1.20
بیستون,13981128,13981205,0.38
بیستون,13981205,13981212,0.09
بیستون,13981212,13990125,-0.25
بیستون,13990125,13990201,0.50
بیستون,13990201,13990208,0.23
بیستون,13990208,13990215,0.33
بیستون,13990215,13990229,0.53
بیستون,13990229,13990319,-0.30
بیستون,13990319,13990402,1.73
بیستون,13990402,13990409,-2.81
بیستون,13990409,13990416,0.73
بیستون,13990416,13990423,1.16
بیستون,13990423,13990430,0.25
بیستون,13990430,13990513,0.51
بیستون,13990513,13990520,0.78
بیستون,13990520,13990527,0.14
بیستون,13990527,13990603,0.57
بیستون,13990603,13990610,2.30
بیستون,13990610,13990617,0.71
بیستون,13990617,13990624,-0.93
بیستون,13990624,13990631,1.16
بیستون,13990631,13990707,0.46
بیستون,13990707,13990721,-0.20
بیستون,13990721,13990728,-0.54
بیستون,13990728,13990819,-0.25
بیستون,13990819,13990826,-0.33
بیستون,13990826,13990903,1.70
بیستون,13990903,13990910,0.69
بیستون,13990910,13990917,2.15
بیستون,13990917,13990924,0.38
بیستون,13990924,13991001,-0.94
بیستون,13991001,13991008,0.29
بیستون,13991008,13991015,-0.74
بیستون,13991015,13991022,0.57
بیستون,13991022,13991106,-0.16
بیستون,13991106,13991113,0.26
بیستون,13991113,13991127,-0.29
بیستون,13991127,13991204,0.11
بیستون,13991204,13991211,-0.41
بیستون,13991211,13991218,-0.22
بیستون,13991218,14000116,-1.35
بیستون,14000116,14000123,-0.79
بیستون,14000123,14000130,2.63
بیستون,14000130,14000206,0.49
بیستون,14000206,14000227,1.90
بیستون,14000227,14000303,-1.24
بیستون,14000303,14000310,-0.93
بیستون,14000310,14000324,-1.21
بیستون,14000324,14000331,-0.35
بیستون,14000331,14000407,-0.30
بیستون,14000407,14000414,-2.29
بیستون,14000414,14000421,-0.82
بیستون,14000421,14000511,-2.14
بیستون,14000511,14000518,0.02
بیستون,14000601,14000608,0.44
بیستون,14000608,14000615,0.40
بیستون,14000615,14000622,-0.53
بیستون,14000622,14000629,0.06
بیستون,14000629,14000719,-0.15
بیستون,14000719,14000726,-0.07
بیستون,14000726,14000810,-0.88
بیستون,14000810,14000817,-0.04
بیستون,14000817,14000824,0.17
بیستون,14000824,14000901,0.21
بیستون,14000901,14000908,0.23
بیستون,14000908,14000915,-0.84
بیستون,14000922,14000929,-0.39
بیستون,14000929,14001006,0.80
بیستون,14001006,14001013,-3.34
بیستون,14001013,14001020,-1.91
بیستون,14001027,14001104,0.94
بیستون,14001104,14001111,1.28
بیستون,14001111,14001118,2.61
بیستون,14001118,14001202,-1.09
بیستون,14001202,14001216,0.44
بیستون,14001216,14001223,-1.18
بیستون,14001223,14010108,-0.09
بیستون,14010108,14010122,0.11
بیستون,14010122,14010129,1.05
بیستون,14010129,14010219,-1.22
بیستون,14010219,14010226,0.99
بیستون,14010226,14010302,1.79
بیستون,14010302,14010309,0.33
بیستون,14010309,14010323,-0.96
بیستون,14010330,14010406,0.31
بیستون,14010406,14010413,0.83
بیستون,14010413,14010503,-0.06
بیستون,14010503,14010510,0.48
بیستون,14010510,14010524,3.40
بیستون,14010524,14010531,-0.18
بیستون,14010531,14010607,-0.63
بیستون,14010607,14010614,0.72
بیستون,14010614,14010621,-2.84
بیستون,14010628,14010718,0.90
بیستون,14010718,14010725,0.91
بیستون,14010725,14010802,-0.02
بیستون,14010802,14010809,0.13
بیستون,14010809,14010816,-0.04
بیستون,14010816,14010823,-0.36
بیستون,14010823,14010830,2.06
بیستون,14010830,14010907,0.73
بیستون,14010907,14010914,-1.73
بیستون,14010921,14010928,1.43
بیستون,14010928,14011012,0.69
بیستون,14011012,14011019,0.91
بیستون,14011019,14011026,0.79
بیستون,14011026,14011103,0.21
بیستون,14011103,14011110,-1.58
بیستون,14011110,14011208,-0.21
بیستون,14011208,14011222,-0.18
بیستون,14011222,14020107,-0.76
بیستون,14020107,14020128,0.70
بیستون,14020128,14020211,0.30
بیستون,14020211,14020218,0.86
بیستون,14020218,14020301,-0.15
بیستون,14020301,14020308,0.84
بیستون,14020308,14020322,0.40
بیستون,14020322,14020329,-0.32
بیستون,14020329,14020412,-0.56
بیستون,14020412,14020419,-2.04
بیستون,14020419,14020509,-0.96
بیستون,14020509,14020516,0.80
بیستون,14020516,14020523,-0.52
بیستون,14020523,14020530,-0.22
بیستون,14020606,14020627,1.23
بیستون,14020627,14020717,-1.25
بیستون,14020815,14020822,0.21
بیستون,14020822,14020829,-0.05
بیستون,14020829,14020906,0.52
بیستون,14020906,14020913,0.66
بیستون,14020913,14020920,-2.34
بیستون,14020920,14021004,-0.15
بیستون,14021004,14021011,1.61
بیستون,14021018,14021025,-2.83
بیستون,14021025,14021102,1.05
بیستون,14021102,14021109,0.98
بیستون,14021116,14021130,-1.20
بیستون,14021130,14021214,1.70
بیستون,14021214,14021221,0.67
بیستون,14021221,14030127,-0.44
بیستون,14030127,14030203,-0.34
بیستون,14030203,14030210,0.49
بیستون,14030210,14030224,-0.12
بیستون,14030224,14030231,-1.28
بیستون,14030231,14030307,0.48
بیستون,14030307,14030321,-1.02
بیستون,14030321,14030411,-0.35
بیستون,14030411,14030418,0.78
بیستون,14030418,14030501,-0.97
بیستون,14030501,14030508,-0.16
بیستون,14030508,14030515,-0.85
بیستون,14030515,14030522,-2.01
بیستون,14030522,14030529,-2.25
بیستون,14030529,14030619,1.37
بیستون,14030619,14030626,0.53
بیستون,14030626,14030709,1.91
بیستون,14030723,14030730,-2.37
بیستون,14030730,14030807,-0.08
بیستون,14030807,14030814,-0.57
بیستون,14030814,14030821,-0.76
بیستون,14030821,14030828,-1.13
بیستون,14030828,14030905,-0.20
بیستون,14030905,14030912,-1.37
بیستون,14030912,14030919,-1.58
بیستون,14030919,14030926,0.98
بیستون,14030926,14031003,0.81
بیستون,14031003,14031010,-0.35
بیستون,14031010,14031017,1.07
بیستون,14031017,14031101,0.18
بیستون,14031101,14031115,1.86
بیستون,14031115,14031129,-1.00
حمیل,13950331,13950421,-0.09
حمیل,13950615,13950705,-0.45
حمیل,13950712,13950726,0.05
حمیل,13950817,13950824,-0.85
حمیل,13950824,13950915,0.32
حمیل,13960107,13960128,-0.53
حمیل,13960613,13960627,2.98
حمیل,13960703,13960717,-1.42
حمیل,13960808,13960815,-1.45
حمیل,13960822,13960920,1.12
حمیل,13961116,13961207,-0.18
حمیل,13961221,13970120,-0.78
حمیل,13970203,13970217,0.27
حمیل,13970307,13970328,0.27
حمیل,13970411,13970425,-0.01
حمیل,13970522,13970612,-0.11
حمیل,13970619,13970702,-0.60
حمیل,13970723,13970730,0.92
حمیل,13970730,13970821,-1.83
حمیل,13971115,13971129,-0.23
حمیل,13971220,13980119,-0.70
حمیل,13980126,13980209,-1.29
حمیل,13980230,13980320,-0.39
حمیل,13980514,13980604,-0.08
حمیل,13980611,13980625,-0.96
حمیل,13980708,13980715,-0.31
حمیل,13980715,13980722,-0.82
حمیل,13980722,13980820,1.07
حمیل,13981114,13981128,0.03
حمیل,13981212,13990125,-2.17
حمیل,13990229,13990319,-1.69
حمیل,13990319,13990402,2.01
حمیل,13990707,13990721,0.13
حمیل,13990728,13990819,0.32
حمیل,13991113,13991127,-0.01
حمیل,13991218,14000116,-0.83
حمیل,14000206,14000227,-2.54
حمیل,14000310,14000324,0.17
حمیل,14000421,14000511,-1.53
حمیل,14000629,14000719,0.81
حمیل,14000726,14000810,-0.63
حمیل,14001118,14001202,-0.01
حمیل,14001202,14001216,0.10
حمیل,14001216,14001223,0.37
حمیل,14001223,14010108,0.45
حمیل,14010108,14010122,-0.54
حمیل,14010129,14010219,0.11
حمیل,14010309,14010323,0.27
حمیل,14010323,14010330,1.80
حمیل,14010413,14010503,-1.06
حمیل,14010510,14010524,-1.87
حمیل,14010607,14010614,2.35
حمیل,14010614,14010621,-1.59
حمیل,14010621,14010628,-1.10
حمیل,14010628,14010718,1.10
حمیل,14010928,14011012,0.28
حمیل,14011110,14011208,-0.67
حمیل,14011208,14011222,1.07
حمیل,14011222,14020107,0.33
حمیل,14020107,14020128,-0.10
حمیل,14020128,14020211,0.65
حمیل,14020211,14020218,-0.83
حمیل,14020218,14020301,1.51
حمیل,14020301,14020308,1.04
حمیل,14020308,14020322,-1.62
حمیل,14020322,14020329,0.56
حمیل,14020329,14020412,-0.51
حمیل,14020412,14020419,-0.14
حمیل,14020419,14020509,0.39
حمیل,14020530,14020606,-0.74
حمیل,14020606,14020627,-1.01
حمیل,14020627,14020717,-0.90
حمیل,14020717,14020724,-1.28
حمیل,14020724,14020801,-1.69
حمیل,14020801,14020808,-0.86
حمیل,14020808,14020815,-0.28
حمیل,14020815,14020822,-0.54
حمیل,14020822,14020829,-0.66
حمیل,14020829,14020906,0.58
حمیل,14020906,14020913,0.25
حمیل,14020920,14021004,0.29
حمیل,14021004,14021011,-0.04
حمیل,14021011,14021018,0.38
حمیل,14021025,14021102,-0.45
حمیل,14021102,14021109,-0.77
حمیل,14021116,14021130,-0.58
حمیل,14021130,14021214,-1.21
حمیل,14021221,14030127,0.58
حمیل,14030127,14030203,0.04
حمیل,14030203,14030210,0.96
حمیل,14030210,14030224,-0.66
حمیل,14030307,14030321,-0.36
حمیل,14030321,14030411,0.45
حمیل,14030411,14030418,1.24
حمیل,14030418,14030501,-0.81
حمیل,14030508,14030515,-1.05
حمیل,14030515,14030522,1.48
حمیل,14030522,14030529,-1.77
حمیل,14030529,14030619,1.18
حمیل,14030619,14030626,-0.82
حمیل,14030626,14030709,0.65
حمیل,14030709,14030716,-0.97
حمیل,14030716,14030723,1.01
حمیل,14030723,14030730,-0.58
حمیل,14030730,14030807,0.31
حمیل,14030807,14030814,0.60
حمیل,14030814,14030821,0.50
حمیل,14030821,14030828,-0.16
حمیل,14030828,14030905,0.37
حمیل,14030912,14030919,-0.65
حمیل,14031017,14031101,-0.38
حمیل,14031101,14031115,-0.89
حمیل,14031115,14031129,1.11
شمال,13950615,13950705,1.67
شمال,13960107,13960128,-0.46
شمال,13960613,13960627,1.17
شمال,13960822,13960920,0.08
شمال,13961221,13970120,2.57
شمال,13971220,13980119,2.69
شمال,13980230,13980320,1.12
شمال,13980514,13980604,3.18
شمال,13980722,13980820,-1.15
شمال,13990319,13990402,1.10
شمال,13990430,13990513,-0.25
شمال,13990617,13990624,2.44
شمال,13990707,13990721,1.16
شمال,13990728,13990819,1.13
شمال,13991022,13991106,1.30
شمال,13991113,13991127,1.12
شمال,13991218,14000116,2.53
شمال,14000206,14000227,1.46
شمال,14000227,14000303,2.17
شمال,14000303,14000310,2.28
شمال,14000310,14000324,1.47
شمال,14000324,14000331,2.18
شمال,14000331,14000407,2.15
شمال,14000407,14000414,2.36
شمال,14000414,14000421,1.41
شمال,14000421,14000511,1.22
شمال,14000511,14000518,2.95
شمال,14000518,14000601,0.43
شمال,14000622,14000629,-0.25
شمال,14000719,14000726,2.26
شمال,14000726,14000810,1.52
شمال,14000810,14000817,0.33
شمال,14000824,14000901,2.06
شمال,14000908,14000915,1.71
شمال,14000915,14000922,2.12
شمال,14001202,14001216,1.08
شمال,14010129,14010219,1.17
شمال,14010219,14010226,2.09
شمال,14010226,14010302,1.93
شمال,14010302,14010309,2.40
شمال,14010309,14010323,1.85
شمال,14010323,14010330,1.46
شمال,14010413,14010503,1.25
شمال,14010503,14010510,1.14
شمال,14010510,14010524,1.27
شمال,14010524,14010531,1.94
شمال,14010614,14010621,1.57
شمال,14010621,14010628,2.72
شمال,14010718,14010725,1.88
شمال,14010725,14010802,2.09
شمال,14010802,14010809,2.46
شمال,14010830,14010907,2.22
شمال,14010914,14010921,1.83
شمال,14010921,14010928,2.38
شمال,14010928,14011012,0.92
شمال,14011103,14011110,1.86
شمال,14011110,14011208,0.28
شمال,14011208,14011222,1.01
شمال,14020211,14020218,1.81
شمال,14020218,14020301,1.03
شمال,14020308,14020322,2.00
