SHAHR,START,END,PRO-TOURISM
تربتحیدریه,14030716,14030723,0.41
تربتحیدریه,14030723,14030730,0.07
تربتحیدریه,14030730,14030807,0.59
تربتحیدریه,14030807,14030814,-0.39
تربتحیدریه,14030814,14030821,-0.22
تربتحیدریه,14030821,14030828,-0.78
تربتحیدریه,14030828,14030905,1.30
تربتحیدریه,14030912,14030919,0.07
تربتحیدریه,14030919,14030926,-1.06
تربتحیدریه,14031003,14031010,-0.96
تربتحیدریه,14031010,14031017,-0.73
تربتحیدریه,14031017,14031101,-0.10
تربتحیدریه,14031101,14031115,-0.39
تربتحیدریه,14031115,14031129,-2.73
شهریار,13971220,13980119,0.31
شهریار,13980119,13980126,-0.39
شهریار,13980126,13980209,-0.38
شهریار,13980209,13980216,0.18
شهریار,13980216,13980223,0.20
شهریار,13980223,13980230,-0.25
شهریار,13980230,13980320,-1.04
شهریار,13980320,13980327,-0.26
شهریار,13980327,13980403,-0.54
شهریار,13980403,13980410,0.45
شهریار,13980410,13980417,-0.37
شهریار,13980417,13980424,-0.55
شهریار,13980424,13980431,-0.32
شهریار,13980431,13980507,-0.19
شهریار,13980507,13980514,-0.35
شهریار,13980514,13980604,-0.02
شهریار,13980604,13980611,0.26
شهریار,13980611,13980625,-0.69
شهریار,13980625,13980701,0.05
شهریار,13980701,13980708,-0.38
شهریار,13980708,13980715,-0.60
شهریار,13980715,13980722,-0.26
شهریار,13980722,13980820,-0.98
شهریار,13980911,13980918,-0.45
شهریار,13981016,13981023,0.22
شهریار,13981023,13981030,-0.97
شهریار,13981114,13981128,-0.28
شهریار,13981128,13981205,-1.26
شهریار,13981205,13981212,-0.88
شهریار,13981212,13990125,0.37
شهریار,13990125,13990201,0.25
شهریار,13990201,13990208,-0.40
شهریار,13990208,13990215,-0.21
شهریار,13990215,13990229,-0.97
شهریار,13990229,13990319,0.08
شهریار,13990402,13990409,0.67
شهریار,13990409,13990416,0.77
شهریار,13990416,13990423,1.45
شهریار,13990423,13990430,0.28
شهریار,13990430,13990513,-1.47
شهریار,13990520,13990527,0.07
شهریار,13990527,13990603,0.12
شهریار,13990603,13990610,-1.78
شهریار,13990610,13990617,-0.05
شهریار,13990617,13990624,-0.25
شهریار,13990624,13990631,0.14
شهریار,13990631,13990707,-0.38
شهریار,13990707,13990721,-0.06
شهریار,13990721,13990728,-0.41
شهریار,13990728,13990819,-0.40
شهریار,13990819,13990826,-0.19
شهریار,13990826,13990903,-0.41
شهریار,13990903,13990910,-0.39
شهریار,13990910,13990917,-0.20
شهریار,13990917,13990924,-0.70
شهریار,13990924,13991001,0.31
شهریار,13991001,13991008,0.46
شهریار,13991008,13991015,-0.09
شهریار,13991015,13991022,-1.19
شهریار,13991022,13991106,3.10
شهریار,13991127,13991204,-0.46
شهریار,13991204,13991211,1.20
شهریار,14000206,14000227,-0.17
شهریار,14000227,14000303,-0.22
شهریار,14000303,14000310,-0.21
شهریار,14000310,14000324,0.01
شهریار,14000324,14000331,-0.47
شهریار,14000331,14000407,-0.59
شهریار,14000407,14000414,-0.68
شهریار,14000414,14000421,-1.59
شهریار,14000421,14000511,0.28
شهریار,14000511,14000518,-0.12
شهریار,14000518,14000601,-0.27
شهریار,14000601,14000608,-0.33
شهریار,14000608,14000615,-0.72
شهریار,14000615,14000622,-0.27
شهریار,14000622,14000629,-0.98
شهریار,14000629,14000719,1.93
شهریار,14000719,14000726,0.08
شهریار,14000726,14000810,-0.92
شهریار,14000810,14000817,-1.11
شهریار,14000817,14000824,1.22
شهریار,14000922,14000929,1.37
شهریار,14000929,14001006,0.73
شهریار,14001006,14001013,0.04
شهریار,14001013,14001020,-1.60
شهریار,14001020,14001027,-0.66
شهریار,14001027,14001104,-1.08
شهریار,14001104,14001111,-0.26
شهریار,14001111,14001118,-0.11
شهریار,14010129,14010219,2.82
شهریار,14010219,14010226,-1.61
شهریار,14010226,14010302,-1.38
شهریار,14010302,14010309,-0.62
شهریار,14010309,14010323,0.94
شهریار,14010323,14010330,0.34
شهریار,14010330,14010406,-1.53
شهریار,14010406,14010413,0.49
شهریار,14010413,14010503,0.81
شهریار,14010503,14010510,0.10
شهریار,14010510,14010524,-1.09
شهریار,14010524,14010531,-0.33
شهریار,14010531,14010607,-0.11
شهریار,14010607,14010614,-0.36
شهریار,14010614,14010621,-0.45
شهریار,14010621,14010628,0.73
شهریار,14010628,14010718,0.37
شهریار,14010718,14010725,-0.75
شهریار,14010725,14010802,-0.39
شهریار,14010802,14010809,-0.81
شهریار,14010809,14010816,1.88
شهریار,14010816,14010823,0.15
شهریار,14010823,14010830,-0.82
شهریار,14010830,14010907,-0.69
شهریار,14010907,14010914,-0.72
شهریار,14010914,14010921,0.45
شهریار,14010928,14011012,-0.89
شهریار,14011103,14011110,-0.26
شهریار,14011110,14011208,0.72
شهریار,14011208,14011222,-0.95
شهریار,14011222,14020107,0.27
شهریار,14020107,14020128,1.68
شهریار,14020128,14020211,0.84
شهریار,14020211,14020218,0.91
شهریار,14020218,14020301,0.38
شهریار,14020301,14020308,-1.19
شهریار,14020308,14020322,-1.14
شهریار,14020412,14020419,0.16
شهریار,14020419,14020509,-0.36
شهریار,14020509,14020516,0.30
شهریار,14020516,14020523,0.05
شهریار,14020523,14020530,-0.83
شهریار,14020530,14020606,0.94
شهریار,14020606,14020627,-0.14
شهریار,14020627,14020717,0.64
شهریار,14020717,14020724,-0.45
شهریار,14020724,14020801,-0.61
شهریار,14020801,14020808,-1.25
شهریار,14020808,14020815,0.46
شهریار,14020815,14020822,-2.03
شهریار,14020822,14020829,0.82
شهریار,14020829,14020906,-1.04
شهریار,14021004,14021011,0.05
شهریار,14021011,14021018,0.38
شهریار,14021214,14021221,-0.54
شهریار,14021221,14030127,0.41
شهریار,14030127,14030203,-0.02
شهریار,14030203,14030210,0.45
شهریار,14030307,14030321,0.77
شهریار,14030321,14030411,0.02
شهریار,14030411,14030418,-0.09
شهریار,14030418,14030501,0.91
شهریار,14030508,14030515,-0.42
شهریار,14030515,14030522,0.74
شهریار,14030529,14030619,-0.33
شهریار,14030619,14030626,-0.05
شهریار,14030626,14030709,0.71
شهریار,14030716,14030723,-1.33
شهریار,14030723,14030730,0.12
شهریار,14030730,14030807,-1.74
شهریار,14030807,14030814,-0.20
شهریار,14030814,14030821,0.75
شهریار,14030821,14030828,0.06
شهریار,14030828,14030905,-0.32
شهریار,14030912,14030919,-0.98
شهریار,14030919,14030926,1.18
شهریار,14031003,14031010,-1.02
شهریار,14031010,14031017,0.28
شهریار,14031017,14031101,-1.26
شهریار,14031101,14031115,0.25
شهریار,14031115,14031129,0.77
شهریار,14031129,14031206,-0.48
گرگان,13971220,13980119,-0.65
گرگان,13980119,13980126,-0.74
گرگان,13980126,13980209,-1.04
گرگان,13980209,13980216,0.30
گرگان,13980216,13980223,-0.09
گرگان,13980223,13980230,0.14
گرگان,13980230,13980320,0.63
گرگان,13980320,13980327,-0.56
گرگان,13980327,13980403,-0.62
گرگان,13980403,13980410,-0.73
گرگان,13980410,13980417,-0.27
گرگان,13980417,13980424,-0.05
گرگان,13980424,13980431,-0.15
گرگان,13980431,13980507,-0.18
گرگان,13980507,13980514,-0.24
گرگان,13980514,13980604,0.14
گرگان,13980604,13980611,-0.26
گرگان,13980611,13980625,-0.36
گرگان,13980625,13980701,-0.35
گرگان,13980701,13980708,0.57
گرگان,13980708,13980715,0.19
گرگان,13980715,13980722,-1.97
گرگان,13980820,13980827,-0.24
گرگان,13980827,13980904,-0.29
گرگان,13980904,13980911,0.10
گرگان,13980911,13980918,-0.03
گرگان,13980918,13980925,-0.16
گرگان,13980925,13981002,0.30
گرگان,13981002,13981009,-0.25
گرگان,13981009,13981016,0.11
گرگان,13981016,13981023,-0.18
گرگان,13981023,13981030,0.12
گرگان,13981030,13981114,0.12
گرگان,13981114,13981128,0.11
گرگان,13981128,13981205,-0.10
گرگان,13981205,13981212,-0.06
گرگان,13981212,13990125,-0.00
گرگان,13990125,13990201,-0.27
گرگان,13990201,13990208,-0.40
گرگان,13990208,13990215,-0.17
گرگان,13990215,13990229,-0.11
گرگان,13990229,13990319,-0.09
گرگان,13990319,13990402,0.98
گرگان,13990402,13990409,-0.14
گرگان,13990409,13990416,-0.51
گرگان,13990416,13990423,-0.13
گرگان,13990423,13990430,1.01
گرگان,13990430,13990513,-1.34
گرگان,13990520,13990527,1.85
گرگان,13990527,13990603,-0.39
گرگان,13990603,13990610,-0.74
گرگان,13990610,13990617,0.02
گرگان,13990617,13990624,-0.35
گرگان,13990624,13990631,-0.37
گرگان,13990631,13990707,-0.21
گرگان,13990707,13990721,-0.19
گرگان,13990721,13990728,-0.73
گرگان,13990728,13990819,-0.06
گرگان,13990819,13990826,-0.42
گرگان,13990826,13990903,-0.21
گرگان,13990903,13990910,-0.01
گرگان,13990910,13990917,-1.90
گرگان,13990917,13990924,-0.52
گرگان,13990924,13991001,-0.36
گرگان,13991001,13991008,-2.04
گرگان,13991008,13991015,-0.07
گرگان,13991015,13991022,0.23
گرگان,13991022,13991106,0.17
گرگان,13991106,13991113,-0.96
گرگان,13991113,13991127,-0.57
گرگان,13991127,13991204,-0.10
گرگان,13991204,13991211,-0.58
گرگان,13991211,13991218,-0.96
گرگان,13991218,14000116,-0.76
گرگان,14000116,14000123,-1.45
گرگان,14000123,14000130,-1.65
گرگان,14000130,14000206,-0.46
گرگان,14000206,14000227,-0.01
گرگان,14000227,14000303,-0.47
گرگان,14000310,14000324,-0.36
گرگان,14000324,14000331,-0.53
گرگان,14000331,14000407,-0.49
گرگان,14000407,14000414,-0.36
گرگان,14000414,14000421,-0.60
گرگان,14000421,14000511,-0.27
گرگان,14000511,14000518,-1.18
گرگان,14000518,14000601,0.09
گرگان,14000601,14000608,0.72
گرگان,14000608,14000615,-0.14
گرگان,14000615,14000622,-0.18
گرگان,14000622,14000629,-0.45
گرگان,14000629,14000719,-0.06
گرگان,14000719,14000726,-0.17
گرگان,14000726,14000810,-0.08
گرگان,14000810,14000817,-0.28
گرگان,14000824,14000901,-3.44
گرگان,14001020,14001027,-0.74
گرگان,14001027,14001104,-0.20
گرگان,14001104,14001111,-0.80
گرگان,14001111,14001118,-0.16
گرگان,14001118,14001202,-0.35
گرگان,14001202,14001216,-0.07
گرگان,14001216,14001223,0.57
گرگان,14001223,14010108,-0.28
گرگان,14010108,14010122,-0.16
گرگان,14010122,14010129,-0.45
گرگان,14010129,14010219,-0.13
گرگان,14010219,14010226,-0.92
گرگان,14010226,14010302,0.65
گرگان,14010302,14010309,0.07
گرگان,14010309,14010323,-0.53
گرگان,14010323,14010330,0.28
گرگان,14010503,14010510,2.07
گرگان,14010510,14010524,-0.15
گرگان,14010524,14010531,-0.35
گرگان,14010531,14010607,-0.59
گرگان,14010607,14010614,-0.52
گرگان,14010614,14010621,-0.47
گرگان,14010621,14010628,-0.03
گرگان,14010628,14010718,0.12
گرگان,14010718,14010725,-0.05
گرگان,14010725,14010802,-0.01
گرگان,14010802,14010809,-0.14
گرگان,14010809,14010816,-0.57
گرگان,14010816,14010823,-0.26
گرگان,14010823,14010830,-2.75
گرگان,14010914,14010921,-0.30
گرگان,14010921,14010928,-0.16
گرگان,14010928,14011012,-0.04
گرگان,14011012,14011019,0.11
گرگان,14011019,14011026,-0.41
گرگان,14011026,14011103,-0.00
گرگان,14011103,14011110,-0.04
گرگان,14011110,14011208,0.02
گرگان,14011208,14011222,-0.10
گرگان,14011222,14020107,-0.50
گرگان,14020107,14020128,-0.12
گرگان,14020128,14020211,-0.16
گرگان,14020211,14020218,1.20
گرگان,14020218,14020301,0.45
گرگان,14020301,14020308,1.20
گرگان,14020308,14020322,-0.92
گرگان,14020329,14020412,-0.61
گرگان,14020412,14020419,1.04
گرگان,14020419,14020509,-0.16
گرگان,14020509,14020516,-0.86
گرگان,14020516,14020523,-1.03
گرگان,14020523,14020530,-0.06
گرگان,14020530,14020606,1.04
گرگان,14020606,14020627,-0.38
گرگان,14020627,14020717,0.57
گرگان,14020906,14020913,0.33
گرگان,14020913,14020920,-0.23
گرگان,14020920,14021004,1.22
گرگان,14021011,14021018,-0.44
گرگان,14021018,14021025,-0.04
گرگان,14021025,14021102,-1.13
گرگان,14021102,14021109,0.27
گرگان,14021109,14021116,0.32
گرگان,14021116,14021130,-0.46
گرگان,14021130,14021214,-0.15
گرگان,14021214,14021221,0.54
گرگان,14021221,14030127,0.95
گرگان,14030127,14030203,1.44
گرگان,14030203,14030210,-0.59
گرگان,14030210,14030224,1.13
گرگان,14030224,14030231,-0.84
گرگان,14030231,14030307,-0.71
گرگان,14030307,14030321,-0.80
گرگان,14030321,14030411,-0.17
گرگان,14030411,14030418,-0.29
گرگان,14030418,14030501,0.57
گرگان,14030501,14030508,-0.41
گرگان,14030508,14030515,-0.16
گرگان,14030515,14030522,-0.26
گرگان,14030522,14030529,-0.28
گرگان,14030529,14030619,-0.41
گرگان,14030619,14030626,-0.49
گرگان,14030626,14030709,-1.04
گرگان,14030709,14030716,-2.04
گرگان,14030716,14030723,0.46
گرگان,14030821,14030828,-1.32
گرگان,14030828,14030905,-1.63
گرگان,14030905,14030912,-0.82
گرگان,14030912,14030919,-0.60
گرگان,14030926,14031003,-2.45
گرگان,14031003,14031010,0.67
گرگان,14031010,14031017,-1.09
گرگان,14031017,14031101,0.63
گرگان,14031101,14031115,1.72
مرودشت,13971220,13980119,-0.70
مرودشت,13980119,13980126,-0.02
مرودشت,13980126,13980209,0.15
مرودشت,13980209,13980216,0.52
مرودشت,13980216,13980223,0.03
مرودشت,13980223,13980230,-0.50
مرودشت,13980230,13980320,-0.18
مرودشت,13980320,13980327,0.03
مرودشت,13980327,13980403,-0.07
مرودشت,13980403,13980410,-0.64
مرودشت,13980410,13980417,0.46
مرودشت,13980417,13980424,-0.25
مرودشت,13980424,13980431,0.42
مرودشت,13980431,13980507,0.04
مرودشت,13980507,13980514,0.05
مرودشت,13980514,13980604,0.09
مرودشت,13980701,13980708,0.12
مرودشت,13980708,13980715,0.35
مرودشت,13980715,13980722,-0.01
مرودشت,13980722,13980820,-0.28
مرودشت,13980820,13980827,0.24
مرودشت,13980827,13980904,-0.17
مرودشت,13980904,13980911,0.40
مرودشت,13980911,13980918,0.08
مرودشت,13980918,13980925,0.64
مرودشت,13980925,13981002,0.31
مرودشت,13981002,13981009,-0.41
مرودشت,13981009,13981016,-0.28
مرودشت,13981016,13981023,-0.14
مرودشت,13981023,13981030,-0.02
مرودشت,13981030,13981114,-0.02
مرودشت,13981114,13981128,0.56
مرودشت,13981128,13981205,0.13
مرودشت,13981205,13981212,-1.26
مرودشت,13981212,13990125,-0.19
مرودشت,13990125,13990201,0.13
مرودشت,13990201,13990208,1.24
مرودشت,13990208,13990215,-0.31
مرودشت,13990215,13990229,0.16
مرودشت,13990229,13990319,0.42
مرودشت,13990319,13990402,-0.38
مرودشت,13990402,13990409,-0.17
مرودشت,13990409,13990416,1.28
مرودشت,13990416,13990423,0.21
مرودشت,13990423,13990430,0.26
مرودشت,13990430,13990513,0.44
مرودشت,13990513,13990520,0.24
مرودشت,13990520,13990527,-1.49
مرودشت,13990527,13990603,0.81
مرودشت,13990603,13990610,0.46
مرودشت,13990610,13990617,-1.56
مرودشت,13990617,13990624,0.23
مرودشت,13990624,13990631,0.15
مرودشت,13990631,13990707,0.09
مرودشت,13990707,13990721,0.19
مرودشت,13990721,13990728,0.47
مرودشت,13990728,13990819,0.89
مرودشت,13990819,13990826,-0.49
مرودشت,13990826,13990903,0.28
مرودشت,13990903,13990910,-0.18
مرودشت,13990910,13990917,0.50
مرودشت,13990917,13990924,-0.63
مرودشت,13990924,13991001,-0.14
مرودشت,13991001,13991008,0.99
مرودشت,13991015,13991022,0.21
مرودشت,13991022,13991106,0.49
مرودشت,13991106,13991113,-0.20
مرودشت,13991113,13991127,-0.06
مرودشت,13991127,13991204,-0.22
مرودشت,13991204,13991211,-0.34
مرودشت,13991211,13991218,-0.12
مرودشت,13991218,14000116,0.30
مرودشت,14000116,14000123,1.46
مرودشت,14000123,14000130,-0.42
مرودشت,14000130,14000206,-0.60
مرودشت,14000206,14000227,-1.54
مرودشت,14000227,14000303,0.41
مرودشت,14000303,14000310,0.67
مرودشت,14000310,14000324,0.27
مرودشت,14000324,14000331,0.29
مرودشت,14000331,14000407,0.20
مرودشت,14000407,14000414,0.02
مرودشت,14000414,14000421,-0.07
مرودشت,14000421,14000511,1.19
مرودشت,14000511,14000518,0.00
مرودشت,14000518,14000601,1.28
مرودشت,14000601,14000608,0.26
مرودشت,14000608,14000615,-0.18
مرودشت,14000615,14000622,0.17
مرودشت,14000622,14000629,-2.57
مرودشت,14000726,14000810,1.69
مرودشت,14000810,14000817,0.06
مرودشت,14000824,14000901,0.17
مرودشت,14000901,14000908,-0.03
مرودشت,14000908,14000915,-1.27
مرودشت,14000915,14000922,0.19
مرودشت,14000922,14000929,0.81
مرودشت,14000929,14001006,-0.74
مرودشت,14001006,14001013,-1.16
مرودشت,14001013,14001020,-1.37
مرودشت,14001020,14001027,0.33
مرودشت,14001202,14001216,1.01
مرودشت,14001223,14010108,-0.23
مرودشت,14010108,14010122,1.12
مرودشت,14010122,14010129,0.35
مرودشت,14010129,14010219,0.78
مرودشت,14010219,14010226,0.49
مرودشت,14010226,14010302,-0.09
مرودشت,14010302,14010309,-0.01
مرودشت,14010309,14010323,-0.06
مرودشت,14010323,14010330,-0.06
مرودشت,14010330,14010406,0.18
مرودشت,14010406,14010413,0.50
مرودشت,14010413,14010503,0.15
مرودشت,14010503,14010510,-1.12
مرودشت,14010510,14010524,0.27
مرودشت,14010524,14010531,1.18
مرودشت,14010531,14010607,0.04
مرودشت,14010607,14010614,0.36
مرودشت,14010614,14010621,0.03
مرودشت,14010718,14010725,0.03
مرودشت,14010725,14010802,-0.08
مرودشت,14010802,14010809,0.11
مرودشت,14010809,14010816,0.29
مرودشت,14010816,14010823,-0.55
مرودشت,14010823,14010830,0.33
مرودشت,14010830,14010907,-0.02
مرودشت,14010907,14010914,1.03
مرودشت,14010914,14010921,-0.14
مرودشت,14010921,14010928,-0.21
مرودشت,14010928,14011012,-0.48
مرودشت,14011012,14011019,-0.14
مرودشت,14011019,14011026,-1.94
مرودشت,14011026,14011103,0.06
مرودشت,14011103,14011110,-0.26
مرودشت,14011110,14011208,-0.24
مرودشت,14011222,14020107,-0.61
مرودشت,14020107,14020128,1.26
مرودشت,14020128,14020211,-0.22
مرودشت,14020211,14020218,0.09
مرودشت,14020218,14020301,-0.09
مرودشت,14020301,14020308,-0.01
مرودشت,14020308,14020322,-0.67
مرودشت,14020322,14020329,-0.16
مرودشت,14020329,14020412,-0.15
مرودشت,14020412,14020419,-1.81
مرودشت,14020509,14020516,-0.16
مرودشت,14020516,14020523,0.07
مرودشت,14020530,14020606,-0.41
مرودشت,14020606,14020627,0.48
مرودشت,14020627,14020717,-0.04
مرودشت,14020717,14020724,0.19
مرودشت,14020724,14020801,0.40
مرودشت,14020801,14020808,0.59
مرودشت,14020808,14020815,0.40
مرودشت,14020815,14020822,0.16
مرودشت,14020822,14020829,0.30
مرودشت,14020829,14020906,0.03
مرودشت,14020906,14020913,0.43
مرودشت,14020913,14020920,-0.36
مرودشت,14020920,14021004,1.22
مرودشت,14021004,14021011,-0.65
مرودشت,14021011,14021018,0.40
مرودشت,14021018,14021025,-0.52
مرودشت,14021025,14021102,0.22
مرودشت,14021102,14021109,1.91
مرودشت,14021109,14021116,0.19
مرودشت,14021214,14021221,0.75
مرودشت,14021221,14030127,-0.29
مرودشت,14030127,14030203,-0.00
مرودشت,14030203,14030210,2.13
مرودشت,14030210,14030224,-0.15
مرودشت,14030224,14030231,0.58
مرودشت,14030231,14030307,1.51
مرودشت,14030307,14030321,-0.86
مرودشت,14030321,14030411,-0.19
مرودشت,14030411,14030418,0.07
مرودشت,14030418,14030501,0.12
مرودشت,14030501,14030508,0.56
مرودشت,14030508,14030515,0.15
مرودشت,14030515,14030522,0.10
مرودشت,14030522,14030529,-0.08
مرودشت,14030529,14030619,0.75
مرودشت,14030619,14030626,0.10
مرودشت,14030626,14030709,0.00
مرودشت,14030709,14030716,0.22
مرودشت,14030716,14030723,0.17
مرودشت,14030723,14030730,0.10
مرودشت,14030730,14030807,-0.13
مرودشت,14030807,14030814,-0.04
مرودشت,14030814,14030821,0.12
مرودشت,14030821,14030828,0.02
مرودشت,14030828,14030905,-1.79
مرودشت,14030905,14030912,-1.57
مرودشت,14030912,14030919,1.63
مرودشت,14031010,14031017,-0.17
مرودشت,14031101,14031115,-0.57
مرودشت,14031115,14031129,0.13
مرودشت,14031129,14031206,-0.52
کازرون,13971220,13980119,0.89
کازرون,13980119,13980126,0.11
کازرون,13980126,13980209,0.24
کازرون,13980209,13980216,0.45
کازرون,13980216,13980223,0.43
کازرون,13980223,13980230,0.31
کازرون,13980230,13980320,0.17
کازرون,13980320,13980327,0.38
کازرون,13980327,13980403,0.52
کازرون,13980403,13980410,0.62
کازرون,13980410,13980417,0.48
کازرون,13980417,13980424,1.05
کازرون,13980424,13980431,0.99
کازرون,13980431,13980507,-0.69
کازرون,13980507,13980514,-0.09
کازرون,13980514,13980604,0.10
کازرون,13980701,13980708,0.50
کازرون,13980715,13980722,2.05
کازرون,13980722,13980820,-0.03
کازرون,13980820,13980827,0.29
کازرون,13980827,13980904,1.19
کازرون,13980904,13980911,0.35
کازرون,13980911,13980918,0.56
کازرون,13980918,13980925,0.34
کازرون,13980925,13981002,0.53
کازرون,13981002,13981009,0.51
کازرون,13981009,13981016,0.35
کازرون,13981016,13981023,0.59
کازرون,13981023,13981030,0.22
کازرون,13981030,13981114,0.31
کازرون,13981114,13981128,0.45
کازرون,13981128,13981205,0.32
کازرون,13981205,13981212,0.43
کازرون,13981212,13990125,1.07
کازرون,13990125,13990201,0.78
کازرون,13990201,13990208,0.92
کازرون,13990208,13990215,0.30
کازرون,13990215,13990229,0.17
کازرون,13990229,13990319,0.26
کازرون,13990319,13990402,-0.20
کازرون,13990402,13990409,0.91
کازرون,13990409,13990416,-0.46
کازرون,13990416,13990423,0.10
کازرون,13990423,13990430,0.41
کازرون,13990430,13990513,0.04
کازرون,13990513,13990520,0.93
کازرون,13990520,13990527,-0.09
کازرون,13990527,13990603,-0.06
کازرون,13990603,13990610,1.01
کازرون,13990610,13990617,-1.31
کازرون,13990617,13990624,0.57
کازرون,13990624,13990631,0.71
کازرون,13990707,13990721,0.32
کازرون,13990721,13990728,1.43
کازرون,13990728,13990819,0.16
کازرون,13990819,13990826,1.28
کازرون,13990826,13990903,-0.49
کازرون,13991001,13991008,-0.04
کازرون,13991008,13991015,0.04
کازرون,13991015,13991022,1.10
کازرون,13991022,13991106,0.15
کازرون,13991106,13991113,0.80
کازرون,13991113,13991127,0.30
کازرون,13991127,13991204,-0.09
کازرون,13991204,13991211,0.76
کازرون,13991211,13991218,-0.87
کازرون,13991218,14000116,0.91
کازرون,14000116,14000123,0.21
کازرون,14000123,14000130,0.40
کازرون,14000130,14000206,0.32
کازرون,14000206,14000227,0.07
کازرون,14000227,14000303,0.37
کازرون,14000303,14000310,0.61
کازرون,14000310,14000324,0.47
کازرون,14000324,14000331,0.59
کازرون,14000331,14000407,-0.15
کازرون,14000407,14000414,0.52
کازرون,14000414,14000421,0.87
کازرون,14000421,14000511,0.48
کازرون,14000511,14000518,0.29
کازرون,14000518,14000601,0.44
کازرون,14000601,14000608,0.06
کازرون,14000608,14000615,0.14
کازرون,14000615,14000622,1.30
کازرون,14000622,14000629,0.39
کازرون,14000629,14000719,0.30
کازرون,14000719,14000726,0.24
کازرون,14000726,14000810,0.38
کازرون,14000810,14000817,0.38
کازرون,14000817,14000824,0.70
کازرون,14000824,14000901,0.53
کازرون,14000901,14000908,0.94
کازرون,14000908,14000915,0.49
کازرون,14000915,14000922,0.61
کازرون,14000922,14000929,0.71
کازرون,14000929,14001006,0.71
کازرون,14001006,14001013,0.18
کازرون,14001111,14001118,0.48
کازرون,14001118,14001202,1.03
کازرون,14001202,14001216,1.44
کازرون,14001216,14001223,-0.73
کازرون,14001223,14010108,0.43
کازرون,14010108,14010122,0.58
کازرون,14010122,14010129,0.13
کازرون,14010129,14010219,0.30
کازرون,14010219,14010226,0.32
کازرون,14010226,14010302,0.59
کازرون,14010302,14010309,0.39
کازرون,14010309,14010323,0.55
کازرون,14010323,14010330,0.67
کازرون,14010330,14010406,0.36
کازرون,14010406,14010413,0.43
کازرون,14010413,14010503,0.95
کازرون,14010503,14010510,-0.46
کازرون,14010510,14010524,0.41
کازرون,14010524,14010531,0.26
کازرون,14010531,14010607,0.28
کازرون,14010607,14010614,-0.13
کازرون,14010614,14010621,1.42
کازرون,14010621,14010628,0.59
کازرون,14010628,14010718,-0.43
کازرون,14010718,14010725,0.54
کازرون,14010725,14010802,0.42
کازرون,14010802,14010809,0.95
کازرون,14010809,14010816,-0.77
کازرون,14010816,14010823,0.88
کازرون,14010823,14010830,0.73
کازرون,14010830,14010907,0.54
کازرون,14010907,14010914,0.62
کازرون,14010914,14010921,0.50
کازرون,14010921,14010928,0.42
کازرون,14010928,14011012,0.38
کازرون,14011012,14011019,0.69
کازرون,14011019,14011026,0.54
کازرون,14011026,14011103,0.36
کازرون,14011103,14011110,1.58
کازرون,14011110,14011208,0.30
کازرون,14011208,14011222,1.08
کازرون,14011222,14020107,0.10
کازرون,14020107,14020128,0.24
کازرون,14020128,14020211,0.79
کازرون,14020322,14020329,0.77
کازرون,14020329,14020412,-1.31
کازرون,14020412,14020419,0.27
کازرون,14020419,14020509,-0.96
کازرون,14020509,14020516,0.19
کازرون,14020516,14020523,0.29
کازرون,14020523,14020530,0.41
کازرون,14020530,14020606,0.05
کازرون,14020606,14020627,0.15
کازرون,14020627,14020717,0.31
کازرون,14020717,14020724,0.59
کازرون,14020724,14020801,0.59
کازرون,14020801,14020808,0.47
کازرون,14020808,14020815,0.55
کازرون,14020815,14020822,0.56
کازرون,14020822,14020829,-0.03
کازرون,14020829,14020906,0.37
کازرون,14020906,14020913,0.24
کازرون,14020913,14020920,0.72
کازرون,14020920,14021004,0.38
کازرون,14021004,14021011,0.91
کازرون,14021011,14021018,0.82
کازرون,14021018,14021025,0.26
کازرون,14021025,14021102,0.62
کازرون,14021102,14021109,0.97
کازرون,14021109,14021116,0.09
کازرون,14021116,14021130,0.81
کازرون,14021130,14021214,0.35
کازرون,14021214,14021221,-0.14
کازرون,14021221,14030127,-0.01
کازرون,14030127,14030203,0.53
کازرون,14030203,14030210,0.03
کازرون,14030210,14030224,0.23
کازرون,14030224,14030231,0.01
کازرون,14030231,14030307,1.16
کازرون,14030307,14030321,1.21
کازرون,14030321,14030411,0.13
کازرون,14030411,14030418,1.51
کازرون,14030418,14030501,0.57
کازرون,14030501,14030508,0.44
کازرون,14030508,14030515,0.07
کازرون,14030515,14030522,0.07
کازرون,14030522,14030529,0.96
کازرون,14030529,14030619,-0.37
کازرون,14030619,14030626,0.95
کازرون,14030626,14030709,0.48
کازرون,14030709,14030716,0.88
کازرون,14030716,14030723,0.13
کازرون,14030723,14030730,0.94
کازرون,14030730,14030807,0.69
کازرون,14030807,14030814,1.17
کازرون,14030814,14030821,1.07
کازرون,14030821,14030828,0.22
کازرون,14030828,14030905,0.20
کازرون,14030905,14030912,-0.33
کازرون,14030912,14030919,1.41
کازرون,14030919,14030926,0.12
کازرون,14030926,14031003,0.71
کازرون,14031003,14031010,0.57
کازرون,14031010,14031017,0.87
کازرون,14031017,14031101,1.03
کازرون,14031101,14031115,0.42
کازرون,14031115,14031129,2.22
دلیجان,13971220,13980119,1.12
دلیجان,13980119,13980126,1.29
دلیجان,13980126,13980209,-0.59
دلیجان,13980209,13980216,1.42
دلیجان,13980216,13980223,0.75
دلیجان,13980223,13980230,-2.24
